Study_word,thisN,thisTrialN,thisRepN,Studyslider.response,Studyslider.rt,test_word,Reference,old_new,test_textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Studytext.started,Studyslider.started,trial.stopped,trials.Studyslider.response,trials.Studyslider.rt,test.started,TestText.started,test_textbox.started,submit_text.started,testmouse.started,test.stopped,trials_2.test_textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,TestText.stopped,test_textbox.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,122,2,6,,,c_m_ra,Camera,new,comera,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.862782199983485],['submit_text'],,,,,6,2,122,19,319.92328599997563,,,,,,,,319.91259639998316,319.92328599997563,319.92328599997563,319.92328599997563,0.00446699999156408,321.77656279999064,comera,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.862782199983485],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,123,3,6,,,T_hi_t,Tshirt,old,tshirt,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.0574205000011716],['submit_text'],,,,,6,3,123,2,321.7925231999834,,,,,,,,321.7811834999884,321.7925231999834,321.7925231999834,321.7925231999834,0.004503799980739132,323.8399666999758,tshirt,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.0574205000011716],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,124,4,6,,,_ru_is_,Cruise,old,cruise,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.696171299990965],['submit_text'],,,,,6,4,124,6,323.8563934999984,,,,,,,,323.84519429999636,323.8563934999984,323.8563934999984,323.8563934999984,0.00503449997631833,325.5427061999799,cruise,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.696171299990965],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,125,5,6,,,_o_rd,Board,old,board,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[3.3234743000066373],['submit_text'],,,,,6,5,125,10,325.5601108999981,,,,,,,,325.5484655999753,325.5601108999981,325.5601108999981,325.5601108999981,0.005528200010303408,328.87398149998626,board,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[3.3234743000066373],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,126,6,6,,,c_s_,Case,old,cuse,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[5.9900351999967825],['submit_text'],,,,,6,6,126,5,328.8968278999964,,,,,,,,328.8820492999803,328.8968278999964,328.8968278999964,328.8968278999964,0.007807499991031364,334.87452929999563,cuse,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[5.9900351999967825],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,127,7,6,,,K_y_,Keys,old,keys,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.228811199980555],['submit_text'],,,,,6,7,127,8,334.89128379998147,,,,,,,,334.8792899999826,334.89128379998147,334.89128379998147,334.89128379998147,0.004575400002067909,336.1094056000002,keys,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.228811199980555],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,128,8,6,,,v_s_,Vase,new,visa,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.2416570999776013],['submit_text'],,,,,6,8,128,17,336.1275456000003,,,,,,,,336.11518589998013,336.1275456000003,336.1275456000003,336.1275456000003,0.005480799998622388,337.35835989998304,visa,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.2416570999776013],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,129,9,6,,,c_s_io_,Cushion,old,cushion,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.8941844999790192],['submit_text'],,,,,6,9,129,14,337.3770633999957,,,,,,,,337.36357169999974,337.3770633999957,337.3770633999957,337.3770633999957,0.005040499992901459,339.259201399982,cushion,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.8941844999790192],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,130,10,6,,,_ho_e,Phone,old,phone,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[4.043376599991461],['submit_text'],,,,,6,10,130,12,339.27546469998197,,,,,,,,339.26391049998347,339.27546469998197,339.27546469998197,339.27546469998197,0.004513899999437854,343.30880549998255,phone,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[4.043376599991461],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,131,11,6,,,_a_bl_,Marble,old,marble,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[3.139719300001161],['submit_text'],,,,,6,11,131,11,343.32725399997435,,,,,,,,343.3147232999909,343.32725399997435,343.32725399997435,343.32725399997435,0.005696100008208305,346.4565471999813,marble,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[3.139719300001161],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,132,12,6,,,_ou_se,mouse,old,mouse,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.713317299989285],['submit_text'],,,,,6,12,132,3,346.4752797999827,,,,,,,,346.46125659998506,346.4752797999827,346.4752797999827,346.4752797999827,0.004484100005356595,348.1762991999858,mouse,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.713317299989285],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,133,13,6,,,ta_l_,Table,new,tally,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.9926961000019219],['submit_text'],,,,,6,13,133,15,348.1929130999779,,,,,,,,348.18035379998037,348.1929130999779,348.1929130999779,348.1929130999779,0.0038644000014755875,350.1743439999991,tally,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.9926961000019219],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,134,14,6,,,P_as_tr_,Pastry,old,pastry,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.7626692000194453],['submit_text'],,,,,6,14,134,4,350.18991639997694,,,,,,,,350.1787968999997,350.18991639997694,350.18991639997694,350.18991639997694,0.0042597999854478985,351.9428871999844,pastry,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.7626692000194453],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,135,15,6,,,P_li_e,Police,old,police,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.741986699984409],['submit_text'],,,,,6,15,135,7,351.96069989999523,,,,,,,,351.9480472999858,351.96069989999523,351.96069989999523,351.96069989999523,0.004979899997124448,353.6914802999818,police,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.741986699984409],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,136,16,6,,,p_nc_l,Pencil,new,panicle,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[3.0239535000000615],['submit_text'],,,,,6,16,136,16,353.7126517999859,,,,,,,,353.6978828999854,353.7126517999859,353.7126517999859,353.7126517999859,0.006222399999387562,356.72335469999234,panicle,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[3.0239535000000615],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,137,17,6,,,l_pt_p,Laptop,old,laptop,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.5121282000036445],['submit_text'],,,,,6,17,137,0,356.7402940999891,,,,,,,,356.72812379998504,356.7402940999891,356.7402940999891,356.7402940999891,0.004599100007908419,358.2417649999843,laptop,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.5121282000036445],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,138,18,6,,,_ha_t,Chart,old,chart,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.7454892999958247],['submit_text'],,,,,6,18,138,1,358.25773089998984,,,,,,,,358.24617489997763,358.25773089998984,358.25773089998984,358.25773089998984,0.004253799997968599,359.99319429998286,chart,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.7454892999958247],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,139,19,6,,,bo_t_e,Bottle,new,bother,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.8262421999825165],['submit_text'],,,,,6,19,139,18,360.00883179999073,,,,,,,,359.9978527999774,360.00883179999073,360.00883179999073,360.00883179999073,0.0044846999808214605,361.8256256999739,bother,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.8262421999825165],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,140,0,7,,,_a_bl_,Marble,old,marble,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.3737971000082325],['submit_text'],,,,,7,0,140,11,361.84308469999814,,,,,,,,361.8302754999895,361.84308469999814,361.84308469999814,361.84308469999814,0.004465399979380891,364.2058976999833,marble,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.3737971000082325],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,141,1,7,,,_o_rd,Board,old,board,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.2097942999971565],['submit_text'],,,,,7,1,141,10,364.22534169998835,,,,,,,,364.2120414999954,364.22534169998835,364.22534169998835,364.22534169998835,0.00593830001889728,366.4231514999992,board,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.2097942999971565],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,142,2,7,,,c_s_,Case,old,case,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.0120973000011873],['submit_text'],,,,,7,2,142,5,366.4392864999827,,,,,,,,366.42769389998284,366.4392864999827,366.4392864999827,366.4392864999827,0.004372499999590218,368.4416462999943,case,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.0120973000011873],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,143,3,7,,,_ru_is_,Cruise,old,bruise,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.1589933000213932],['submit_text'],,,,,7,3,143,6,368.4609806999797,,,,,,,,368.4475802999805,368.4609806999797,368.4609806999797,368.4609806999797,0.00573969999095425,370.60839999999735,bruise,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.1589933000213932],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,144,4,7,,,ta_l_,Table,new,tally,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.4747730000235606],['submit_text'],,,,,7,4,144,15,370.62445089998073,,,,,,,,370.6128724000009,370.62445089998073,370.62445089998073,370.62445089998073,0.004282100009731948,372.0890665999905,tally,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.4747730000235606],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,145,5,7,,,_ou_se,mouse,old,mouse,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.3923090000171214],['submit_text'],,,,,7,5,145,3,372.10605439997744,,,,,,,,372.09465149999596,372.10605439997744,372.10605439997744,372.10605439997744,0.005423300026450306,373.4885191999783,mouse,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.3923090000171214],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,146,6,7,,,v_s_,Vase,new,visa,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.3423467999964487],['submit_text'],,,,,7,6,146,17,373.5067891999788,,,,,,,,373.4926989999949,373.5067891999788,373.5067891999788,373.5067891999788,0.00396780000301078,374.8374339999864,visa,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.3423467999964487],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,147,7,7,,,p_nc_l,Pencil,new,panicle,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.247492399998009],['submit_text'],,,,,7,7,147,16,374.85281979999854,,,,,,,,374.84203269999125,374.85281979999854,374.85281979999854,374.85281979999854,0.0044083999819122255,377.09142469998915,panicle,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.247492399998009],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,148,8,7,,,T_hi_t,Tshirt,old,tshirt,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.188452700007474],['submit_text'],,,,,7,8,148,2,377.11158459997387,,,,,,,,377.09741519999807,377.11158459997387,377.11158459997387,377.11158459997387,0.005769499985035509,379.28754679998383,tshirt,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.188452700007474],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,149,9,7,,,c_m_ra,Camera,new,comera,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.096518099977402],['submit_text'],,,,,7,9,149,19,379.30533239999204,,,,,,,,379.2925575999834,379.30533239999204,379.30533239999204,379.30533239999204,0.004834899998968467,381.3908269999956,comera,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.096518099977402],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,150,10,7,,,P_as_tr_,Pastry,old,pastry,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.6060537000012118],['submit_text'],,,,,7,10,150,4,381.40994189999765,,,,,,,,381.3972609999764,381.40994189999765,381.40994189999765,381.40994189999765,0.006261700007598847,383.0049045999767,pastry,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.6060537000012118],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,151,11,7,,,K_y_,Keys,old,keys,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.2594671999977436],['submit_text'],,,,,7,11,151,8,383.01979269998264,,,,,,,,383.00925609999103,383.01979269998264,383.01979269998264,383.01979269998264,0.004202700016321614,384.2703223999997,keys,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.2594671999977436],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,152,12,7,,,P_st_r,Poster,old,pastry,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.5776267999899574],['submit_text'],,,,,7,12,152,9,384.28694109999924,,,,,,,,384.2752883999783,384.28694109999924,384.28694109999924,384.28694109999924,0.0047778000007383525,385.8543677999987,pastry,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.5776267999899574],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,153,13,7,,,bo_t_e,Bottle,new,bother,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.7140064999985043],['submit_text'],,,,,7,13,153,18,385.86991199999466,,,,,,,,385.8584204999788,385.86991199999466,385.86991199999466,385.86991199999466,0.0039018999959807843,387.57391769997776,bother,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.7140064999985043],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,154,14,7,,,P_li_e,Police,old,police,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[3.6409144999925047],['submit_text'],,,,,7,14,154,7,387.5904607999837,,,,,,,,387.5785168999864,387.5904607999837,387.5904607999837,387.5904607999837,0.00444190000416711,391.2213317999849,police,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[3.6409144999925047],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,155,15,7,,,_oo_,Book,old,book,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.4636927999963518],['submit_text'],,,,,7,15,155,13,391.24059589998797,,,,,,,,391.22586919998867,391.24059589998797,391.24059589998797,391.24059589998797,0.0043234000040683895,392.6913586999872,book,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.4636927999963518],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,156,16,7,,,c_s_io_,Cushion,old,cushion,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.722307699994417],['submit_text'],,,,,7,16,156,14,392.7093659999955,,,,,,,,392.69630769998184,392.7093659999955,392.7093659999955,392.7093659999955,0.004752900014864281,394.42079079998075,cushion,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.722307699994417],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,157,17,7,,,_ho_e,Phone,old,phone,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.7763438999827486],['submit_text'],,,,,7,17,157,12,394.43801139999414,,,,,,,,394.425903299998,394.43801139999414,394.43801139999414,394.43801139999414,0.0048540999996475875,396.2037691999867,phone,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.7763438999827486],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,158,18,7,,,l_pt_p,Laptop,old,laptop,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.6439040999975987],['submit_text'],,,,,7,18,158,0,396.21991149999667,,,,,,,,396.2082216999843,396.21991149999667,396.21991149999667,396.21991149999667,0.004292800003895536,398.85385159999714,laptop,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.6439040999975987],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,159,19,7,,,_ha_t,Chart,old,chart,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.5084375999867916],['submit_text'],,,,,7,19,159,1,398.873339999991,,,,,,,,398.8601721999876,398.873339999991,398.873339999991,398.873339999991,0.0061249999853316694,400.3709291999985,chart,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.5084375999867916],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,160,0,8,,,T_hi_t,Tshirt,old,tshirt,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.759192700003041],['submit_text'],,,,,8,0,160,2,400.38966239997535,,,,,,,,400.3758640999731,400.38966239997535,400.38966239997535,400.38966239997535,0.004733300011139363,402.13686709999456,tshirt,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.759192700003041],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,161,1,8,,,K_y_,Keys,old,keys,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.1637626999872737],['submit_text'],,,,,8,1,161,8,402.15241609999794,,,,,,,,402.14117099999567,402.15241609999794,402.15241609999794,402.15241609999794,0.004101400001673028,403.3067499999888,keys,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.1637626999872737],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,162,2,8,,,P_li_e,Police,old,police,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.7567507000057958],['submit_text'],,,,,8,2,162,7,403.32561569998506,,,,,,,,403.3122386999894,403.32561569998506,403.32561569998506,403.32561569998506,0.0053140999807510525,405.07058579998557,police,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.7567507000057958],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,163,3,8,,,l_pt_p,Laptop,old,laptop,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.8610097999917343],['submit_text'],,,,,8,3,163,0,405.08724959997926,,,,,,,,405.0759664999787,405.08724959997926,405.08724959997926,405.08724959997926,0.005197899998165667,406.9385853999993,laptop,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.8610097999917343],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,164,4,8,,,p_nc_l,Pencil,new,panicle,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.225229500007117],['submit_text'],,,,,8,4,164,16,406.956045799976,,,,,,,,406.9434175999777,406.956045799976,406.956045799976,406.956045799976,0.004652599978726357,409.1705339999753,panicle,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.225229500007117],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,165,5,8,,,_ru_is_,Cruise,old,bruise,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.5287346999975853],['submit_text'],,,,,8,5,165,6,409.18674279999686,,,,,,,,409.1749560999742,409.18674279999686,409.18674279999686,409.18674279999686,0.00425230001565069,411.7066055999894,bruise,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.5287346999975853],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,166,6,8,,,P_st_r,Poster,old,pastry,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[3.2554822000092827],['submit_text'],,,,,8,6,166,9,411.7251824999985,,,,,,,,411.7127004999784,411.7251824999985,411.7251824999985,411.7251824999985,0.00573819997953251,414.96994619999896,pastry,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[3.2554822000092827],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,167,7,8,,,_ha_t,Chart,old,chart,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.0779782000172418],['submit_text'],,,,,8,7,167,1,414.986665799981,,,,,,,,414.974124499975,414.986665799981,414.986665799981,414.986665799981,0.004014700010884553,417.05591139997705,chart,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.0779782000172418],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,168,8,8,,,v_s_,Vase,new,visa,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.408534399990458],['submit_text'],,,,,8,8,168,17,417.07372779998695,,,,,,,,417.0606216999877,417.07372779998695,417.07372779998695,417.07372779998695,0.004482999996980652,418.47196529997746,visa,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[1.408534399990458],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
,169,9,8,,,ta_l_,Table,new,tally,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.11145320002106],['submit_text'],,,,,8,9,169,15,418.49120859999675,,,,,,,,418.4765531999874,418.49120859999675,418.49120859999675,418.49120859999675,0.0044021999929100275,420.5898605999828,tally,[np.float64(-0.005833333333333334)],[np.float64(-0.3225)],[1],[0],[0],[2.11145320002106],['submit_text'],,,4,001,2025-10-16_12h59.51.565,priming_exp,,2025.1.1,60.00765697944809,2025-10-16 13h00.03.162437 +0530,
